case_id,person_id,role,name_as_recorded,father_name_as_recorded,age_as_recorded,gender,district,year
SYN-C-00849,SYN-V-01102,victim,RYAN KHOSLA,NATHAN MORAR,19,M,Bengaluru Urban,2019
SYN-C-00849,SYN-V-01103,victim,RAJU LADLI,EKBAL TELLA,66,F,Bengaluru Urban,2019
SYN-C-00850,SYN-V-01104,victim,Y. WARRIOR,AYUSH TAK,47,M,Tumakuru,2022
SYN-C-00851,SYN-V-01105,victim,I. CHAWLA,THEODORE DIVAN,66,F,Bengaluru Urban,2019
SYN-C-00852,SYN-V-01106,victim,BIMALA GOLLA,AADI SARIN,55,F,Bengaluru Urban,2020
SYN-C-00853,SYN-V-01107,victim,DAKSH WALIA,NOAH SUR,62,M,Bengaluru Urban,2019
SYN-C-00854,SYN-V-01108,victim,SAMAKSH WABLE,,21,M,Tumakuru,2023
SYN-C-00855,SYN-V-01109,victim,QUSHI PRAKASH,ORINDER SUNDER,42,F,Bengaluru Urban,2020
SYN-C-00856,SYN-V-01110,victim,I. SEHGAL,,45,F,Bengaluru Urban,2023
SYN-C-00857,SYN-V-01111,victim,GAURANGI WASON,,17,F,Tumakuru,2023
SYN-C-00858,SYN-V-01112,victim,L. WALI,,36,M,Tumakuru,2020
SYN-C-00858,SYN-V-01113,victim,PRISHA COMAR,KALPIT TATA,62,F,Tumakuru,2020
SYN-C-00858,SYN-V-01114,victim,LUKE VARUGHESE,DARPAN CHADA,44,M,Tumakuru,2020
SYN-C-00859,SYN-V-01115,victim,L. BALA,IKBAL RADHAKRISHNAN,37,F,Belagavi,2022
SYN-C-00859,SYN-V-01116,victim,H. MUNI,DAKSHESH BERA,51,M,Belagavi,2022
SYN-C-00860,SYN-V-01117,victim,CHANDRESH RAMAN,VINCENT RAU,36,M,Bengaluru Urban,2022
SYN-C-00861,SYN-V-01118,victim,BALVIR VENKATESH,,62,M,Bengaluru Urban,2023
SYN-C-00861,SYN-V-01119,victim,PRANAV SALVI,,24,M,Bengaluru Urban,2023
SYN-C-00862,SYN-V-01120,victim,EKANTA PRADHAN,WARINDER RAJAN,41,F,Bengaluru Urban,2023
SYN-C-00863,SYN-V-01121,victim,A. BHARDWAJ,ZAID CHAND,38,F,Bengaluru Urban,2021
SYN-C-00864,SYN-V-01122,victim,F. CHATTERJEE,CHAMPAK SHARMA,51,M,Bengaluru Urban,2020
SYN-C-00865,SYN-V-01123,victim,YASHODA SINGHAL,DALBIR DIVAN,46,F,Belagavi,2019
SYN-C-00865,SYN-V-01124,victim,TARA THAKKAR,ZAYYAN KRISH,53,F,Belagavi,2019
SYN-C-00866,SYN-V-01125,victim,Y. SETTY,AVI NORI,17,F,Belagavi,2021
SYN-C-00867,SYN-V-01126,victim,DARPAN BHAVSAR,ELIJAH SHARAF,31,M,Bengaluru Urban,2022
SYN-C-00868,SYN-V-01127,victim,GAURANGI RAMASWAMY,ABHIRAM BASU,34,F,Bengaluru Urban,2019
SYN-C-00869,SYN-V-01128,victim,SAI PAREKH,YASH BARAL,70,M,Bengaluru Urban,2019
SYN-C-00870,SYN-V-01129,victim,SHARMA JACKSON,NOAH DUBEY,68,M,Bengaluru Urban,2021
SYN-C-00870,SYN-V-01130,victim,AKSHAY BAHRI,ELIJAH HAYER,66,M,Bengaluru Urban,2021
SYN-C-00871,SYN-V-01131,victim,DAVID BORA,,37,M,Belagavi,2023
SYN-C-00872,SYN-V-01132,victim,DE RADHA,QASIM SAXENA,68,F,Belagavi,2021
SYN-C-00872,SYN-V-01133,victim,CHAMAN BERA,,50,F,Belagavi,2021
SYN-C-00873,SYN-V-01134,victim,R. TANEJA,,31,F,Mysuru,2023
SYN-C-00874,SYN-V-01135,victim,BHAVIKA SAMA,CHAKRADEV PANT,51,F,Bengaluru Urban,2021
SYN-C-00875,SYN-V-01136,victim,KEYA LUTHRA,,27,F,Bengaluru Urban,2019
SYN-C-00876,SYN-V-01137,victim,JANYA SHARMA,,53,F,Bengaluru Urban,2023
SYN-C-00877,SYN-V-01138,victim,P. KAUR,YATIN MOHANTY,40,M,Belagavi,2019
SYN-C-00878,SYN-V-01139,victim,R. RANDHAWA,,22,M,Bengaluru Urban,2020
SYN-C-00879,SYN-V-01140,victim,CHATURA CHOWDHURY,ALEXANDER VARTY,27,M,Tumakuru,2021
SYN-C-00880,SYN-V-01141,victim,SINHA AYUSH,ZASHIL SHETTY,36,M,Mysuru,2021
SYN-C-00881,SYN-V-01142,victim,HARSHIL BANDI,TANVEER JAIN,36,M,Bengaluru Urban,2023
SYN-C-00881,SYN-V-01143,victim,DALAJA BAWA,,71,F,Bengaluru Urban,2023
SYN-C-00881,SYN-V-01144,victim,DALAJA SAINI,BENJAMIN MANE,26,F,Bengaluru Urban,2023
SYN-C-00882,SYN-V-01145,victim,FITAN SHAN,WAHAB SULE,36,M,Bengaluru Urban,2019
SYN-C-00883,SYN-V-01146,victim,I. SETH,FARIS GOPAL,70,F,Bengaluru Urban,2020
SYN-C-00884,SYN-V-01147,victim,SHRAVYA KALA,,33,F,Belagavi,2021
SYN-C-00885,SYN-V-01148,victim,DESHMUKH EKANTIKA,BALJIWAN SEKHON,40,F,Bengaluru Urban,2019
SYN-C-00886,SYN-V-01149,victim,LADLI GARA,BRIJESH SOOD,51,F,Belagavi,2021
SYN-C-00887,SYN-V-01150,victim,MOHAMMED MITTAL,EKALINGA KALA,54,M,Bengaluru Urban,2019
SYN-C-00888,SYN-V-01151,victim,EDHITHA DALAL,FARAS DOCTOR,64,F,Bengaluru Urban,2023
SYN-C-00889,SYN-V-01152,victim,N. MENON,,26,F,Bengaluru Urban,2019
SYN-C-00889,SYN-V-01153,victim,A. DEO,DHRUV ATWAL,38,F,Bengaluru Urban,2019
SYN-C-00889,SYN-V-01154,victim,TANMAYI SANDHU,THEODORE PAU,47,F,Bengaluru Urban,2019
SYN-C-00890,SYN-V-01155,victim,YAMINI AHUJA,,18,F,Bengaluru Urban,2019
SYN-C-00891,SYN-V-01156,victim,U. RADHAKRISHNAN,SIMON KHARE,29,M,Mysuru,2022
SYN-C-00892,SYN-V-01157,victim,GEORGE VENKATARAMAN,HEMANG CHACKO,41,M,Bengaluru Urban,2021
SYN-C-00893,SYN-V-01158,victim,EKAPAD ROY,,46,M,Bengaluru Urban,2021
SYN-C-00894,SYN-V-01159,victim,GAURANG BAL,RUDRA MODI,41,M,Bengaluru Urban,2019
SYN-C-00894,SYN-V-01160,victim,K. MANI,SAMAR MISTRY,49,F,Bengaluru Urban,2019
SYN-C-00894,SYN-V-01161,victim,VINAYA SEN,ISHWAR APTE,54,F,Bengaluru Urban,2019
SYN-C-00895,SYN-V-01162,victim,I. VASA,,21,M,Kalaburagi,2019
SYN-C-00896,SYN-V-01163,victim,CHAKRADEV MAND,SAMUEL MALHOTRA,69,M,Bengaluru Urban,2023
SYN-C-00897,SYN-V-01164,victim,KRISHNA ISHITA,QUINCY BAVA,29,F,Bengaluru Urban,2022
SYN-C-00898,SYN-V-01165,victim,YUTIKA DARA,GIRIK ROY,69,F,Bengaluru Urban,2023
SYN-C-00898,SYN-V-01166,victim,NATHAN KUNDA,NAKSH SRINIVAS,37,M,Bengaluru Urban,2023
SYN-C-00899,SYN-V-01167,victim,FIYAZ SIBAL,KABIR RATTA,74,M,Bengaluru Urban,2019
SYN-C-00899,SYN-V-01168,victim,T. MANE,ELIJAH MEMON,42,M,Bengaluru Urban,2019
SYN-C-00900,SYN-V-01169,victim,LABAN ACHARYA,VIHAAN PRASHAD,61,M,Bengaluru Urban,2020
SYN-C-00900,SYN-V-01170,victim,BALA BHAVYA,MICHAEL DEO,56,F,Bengaluru Urban,2020
SYN-C-00901,SYN-V-01171,victim,BHATNAGAR UPADHRITI,GABRIEL D’ALIA,45,F,Bengaluru Urban,2022
SYN-C-00902,SYN-V-01172,victim,KONDA DAYAMAI,,72,F,Tumakuru,2020
SYN-C-00903,SYN-V-01173,victim,D. SANKARAN,HARSH DIVAN,55,F,Kalaburagi,2022
SYN-C-00903,SYN-V-01174,victim,R. BUTALA,,65,F,Kalaburagi,2022
SYN-C-00904,SYN-V-01175,victim,TANAY TARA,MANBIR BRAR,74,M,Bengaluru Urban,2023
SYN-C-00904,SYN-V-01176,victim,F. RAMA,,58,M,Bengaluru Urban,2023
SYN-C-00905,SYN-V-01177,victim,B. DEWAN,PRANIT SANKAR,22,M,Bengaluru Urban,2022
SYN-C-00906,SYN-V-01178,victim,ANAY BEDI,NOAH TELLA,20,M,Belagavi,2020
SYN-C-00906,SYN-V-01179,victim,NIDRA PANDEY,EKBAL CHOUDHURY,55,F,Belagavi,2020
SYN-C-00906,SYN-V-01180,victim,ZASHIL RAMA,,34,M,Belagavi,2020
SYN-C-00907,SYN-V-01181,victim,D. NARASIMHAN,MAANAV SETHI,42,M,Mysuru,2021
SYN-C-00908,SYN-V-01182,victim,GAYATHRI RAJAGOPAL,,42,F,Belagavi,2023
SYN-C-00909,SYN-V-01183,victim,BHAVINI HAYER,,47,F,Bengaluru Urban,2019
SYN-C-00909,SYN-V-01184,victim,WARJAS PANCHAL,DAKSHESH BERA,50,M,Bengaluru Urban,2019
SYN-C-00910,SYN-V-01185,victim,PARTH DAR,ANAY KARAN,21,M,Bengaluru Urban,2023
SYN-C-00911,SYN-V-01186,victim,AAHANA GREWAL,,31,F,Kalaburagi,2021
SYN-C-00912,SYN-V-01187,victim,CHAAYA BAJWA,,62,F,Bengaluru Urban,2023
SYN-C-00913,SYN-V-01188,victim,L. BATH,ORINDER NATT,65,F,Bengaluru Urban,2022
SYN-C-00914,SYN-V-01189,victim,EKANTA SRINIVASAN,FARIS BATTA,20,F,Bengaluru Urban,2019
SYN-C-00915,SYN-V-01190,victim,TARA BATTA,UDARSH CHERIAN,54,F,Belagavi,2021
SYN-C-00916,SYN-V-01191,victim,SANAYA MENON,GIRIK KALA,31,F,Mysuru,2019
SYN-C-00917,SYN-V-01192,victim,HARSH PURI,,54,M,Tumakuru,2022
SYN-C-00918,SYN-V-01193,victim,BALHAAR SHANKAR,BACHITTAR RATTAN,52,M,Bengaluru Urban,2020
SYN-C-00918,SYN-V-01194,victim,YAGNESH SURI,JATIN RAMASWAMY,45,M,Bengaluru Urban,2020
SYN-C-00918,SYN-V-01195,victim,QARIN BARMAN,WARINDER SHENOY,43,M,Bengaluru Urban,2020
SYN-C-00919,SYN-V-01196,victim,UPKAAR GARA,YASH VENKATESH,74,M,Mysuru,2020
SYN-C-00920,SYN-V-01197,victim,WARDA MISRA,,26,F,Bengaluru Urban,2021
SYN-C-00921,SYN-V-01198,victim,MICHAEL SAMPATH,,37,M,Bengaluru Urban,2020
SYN-C-00922,SYN-V-01199,victim,BEDI ONVEER,NEEL CHOPRA,53,M,Bengaluru Urban,2022
SYN-C-00923,SYN-V-01200,victim,VEDHIKA PARMER,ZASHIL DESAI,44,F,Belagavi,2019
SYN-C-00924,SYN-V-01201,victim,KEVIN CHOPRA,RUDRA KAKAR,18,M,Bengaluru Urban,2021
SYN-C-00925,SYN-V-01202,victim,GALA YUTIKA,,57,F,Bengaluru Urban,2019
SYN-C-00926,SYN-V-01203,victim,NIMRAT SACHDEV,,33,F,Bengaluru Urban,2023
SYN-C-00927,SYN-V-01204,victim,MAANAS DHINGRA,HREDHAAN KAMDAR,73,M,Bengaluru Urban,2022
SYN-C-00928,SYN-V-01205,victim,EKANSH SHAH,SHIVANSH KONDA,66,M,Mysuru,2020
SYN-C-00929,SYN-V-01206,victim,SARA KAPOOR,UMANG NARASIMHAN,36,F,Mysuru,2021
SYN-C-00930,SYN-V-01207,victim,DAYAMAI SUBRAMANIAN,,22,F,Bengaluru Urban,2020
SYN-C-00931,SYN-V-01208,victim,G. NAGI,,55,M,Bengaluru Urban,2020
SYN-C-00932,SYN-V-01209,victim,GOPAL KANT,TEERTH BOASE,44,M,Tumakuru,2019
SYN-C-00932,SYN-V-01210,victim,ANIRUDH PAL,AARAV RADHAKRISHNAN,57,M,Tumakuru,2019
SYN-C-00933,SYN-V-01211,victim,EKANTIKA CHOWDHURY,,60,F,Bengaluru Urban,2022
SYN-C-00933,SYN-V-01212,victim,CHAITALY SODHI,AZAD PANDEY,35,F,Bengaluru Urban,2022
SYN-C-00934,SYN-V-01213,victim,HITESH YOHANNAN,ADVAITH BAVA,26,M,Bengaluru Urban,2019
SYN-C-00934,SYN-V-01214,victim,DUTT BHAVINI,DARSH NIGAM,36,F,Bengaluru Urban,2019
SYN-C-00935,SYN-V-01215,victim,ANVI SONI,CHAKRADEV DASS,50,F,Belagavi,2022
SYN-C-00935,SYN-V-01216,victim,JAIRAJ PRASAD,,31,M,Belagavi,2022
SYN-C-00936,SYN-V-01217,victim,DIVYA GANESAN,DANIEL PALAN,71,F,Tumakuru,2023
SYN-C-00936,SYN-V-01218,victim,SARTHAK PALLA,DARPAN CHACKO,53,M,Tumakuru,2023
SYN-C-00937,SYN-V-01219,victim,I. SANKARAN,DEV MANDAL,37,F,Bengaluru Urban,2022
SYN-C-00938,SYN-V-01220,victim,BACHITTAR GOYAL,,23,M,Belagavi,2022
SYN-C-00939,SYN-V-01221,victim,AMOL RANA,,63,M,Bengaluru Urban,2022
SYN-C-00940,SYN-V-01222,victim,RIA BORDE,,67,F,Bengaluru Urban,2022
SYN-C-00941,SYN-V-01223,victim,URVI COMAR,QABIL VENKATESH,71,F,Bengaluru Urban,2021
SYN-C-00942,SYN-V-01224,victim,DEY RUSHIL,,45,M,Tumakuru,2020
SYN-C-00943,SYN-V-01225,victim,UPKAAR PARMAR,,20,M,Tumakuru,2020
SYN-C-00943,SYN-V-01226,victim,F. RAJ,,66,M,Tumakuru,2020
SYN-C-00944,SYN-V-01227,victim,BALHAAR ANDRA,,32,M,Bengaluru Urban,2019
SYN-C-00945,SYN-V-01228,victim,ANVI CHAKRABARTI,ONVEER RAMASWAMY,44,F,Bengaluru Urban,2019
SYN-C-00946,SYN-V-01229,victim,C. KAPUR,PRANEEL CHERIAN,46,F,Bengaluru Urban,2021
SYN-C-00947,SYN-V-01230,victim,CHRISTOPHER DATE,KRISHNA DHAR,54,M,Kalaburagi,2023
SYN-C-00947,SYN-V-01231,victim,F. NAGY,GEORGE CHOUDHRY,24,M,Kalaburagi,2023
SYN-C-00948,SYN-V-01232,victim,TIMOTHY NADIG,,56,M,Bengaluru Urban,2023
SYN-C-00949,SYN-V-01233,victim,DIVAN BALENDRA,ONVEER MALL,41,M,Bengaluru Urban,2023
SYN-C-00950,SYN-V-01234,victim,A. KOSHY,HARSHIL RAM,17,M,Bengaluru Urban,2022
SYN-C-00951,SYN-V-01235,victim,QARIN LALL,,68,M,Bengaluru Urban,2019
SYN-C-00952,SYN-V-01236,victim,L. AGATE,,39,M,Kalaburagi,2022
SYN-C-00952,SYN-V-01237,victim,EKANI GUPTA,NATHAN RAVAL,46,F,Kalaburagi,2022
SYN-C-00953,SYN-V-01238,victim,FARHAN VARGHESE,,15,M,Belagavi,2020
SYN-C-00953,SYN-V-01239,victim,LOHIT MERCHANT,,34,M,Belagavi,2020
SYN-C-00954,SYN-V-01240,victim,S. TANK,EKAVIR SHARAF,54,F,Bengaluru Urban,2023
SYN-C-00955,SYN-V-01241,victim,T. TAILOR,GAGAN TAK,24,M,Bengaluru Urban,2019
SYN-C-00956,SYN-V-01242,victim,CHAMPAK RANGANATHAN,REHAAN THAMAN,61,M,Bengaluru Urban,2022
SYN-C-00956,SYN-V-01243,victim,RAI DALBIR,BAKHSHI SRINIVASAN,44,M,Bengaluru Urban,2022
SYN-C-00956,SYN-V-01244,victim,L. SARMA,,16,M,Bengaluru Urban,2022
SYN-C-00957,SYN-V-01245,victim,GARG BANJEET,NAKUL GHOSH,58,M,Tumakuru,2022
SYN-C-00957,SYN-V-01246,victim,CHASMUM BALAN,,39,F,Tumakuru,2022
SYN-C-00958,SYN-V-01247,victim,B. BALA,BALVEER LAD,29,F,Bengaluru Urban,2022
SYN-C-00959,SYN-V-01248,victim,W. DASS,,25,M,Belagavi,2023
SYN-C-00959,SYN-V-01249,victim,AAHANA MUNSHI,ZASHIL DIN,63,F,Belagavi,2023
SYN-C-00960,SYN-V-01250,victim,YATIN SUR,NAKSH THAKER,51,M,Bengaluru Urban,2021
SYN-C-00961,SYN-V-01251,victim,CHAWWI SENGUPTA,LUKE KARA,68,F,Bengaluru Urban,2023
SYN-C-00962,SYN-V-01252,victim,AMOL BADAL,ISAIAH SACHAR,20,M,Belagavi,2023
SYN-C-00963,SYN-V-01253,victim,ZILMIL SWAMINATHAN,CHANAKYA MAHAJAN,36,F,Bengaluru Urban,2020
SYN-C-00963,SYN-V-01254,victim,CHANA CHAITALY,ALEXANDER GREWAL,35,F,Bengaluru Urban,2020
SYN-C-00963,SYN-V-01255,victim,THOMAS NARASIMHAN,,16,M,Bengaluru Urban,2020
SYN-C-00964,SYN-V-01256,victim,EKALINGA MORE,,47,M,Belagavi,2020
SYN-C-00965,SYN-V-01257,victim,KRITIKA SUNDARAM,DOMINIC PURI,48,F,Bengaluru Urban,2022
SYN-C-00966,SYN-V-01258,victim,N. NAYAK,,34,F,Bengaluru Urban,2021
SYN-C-00967,SYN-V-01259,victim,N. BARIA,NACHIKET MISTRY,49,F,Bengaluru Urban,2022
SYN-C-00968,SYN-V-01260,victim,MEGHA GODA,NATHANIEL YADAV,39,F,Bengaluru Urban,2020
SYN-C-00969,SYN-V-01261,victim,MANNE SUDIKSHA,QADIM BADAL,17,F,Bengaluru Urban,2023
SYN-C-00969,SYN-V-01262,victim,DALBIR REGE,ANAY MAHAL,44,M,Bengaluru Urban,2023
SYN-C-00970,SYN-V-01263,victim,X. OZA,ELIJAH PATIL,24,F,Bengaluru Urban,2019
SYN-C-00971,SYN-V-01264,victim,SAMESH DHAWAN,,49,M,Mysuru,2022
SYN-C-00972,SYN-V-01265,victim,THOMAS DHAR,CHAKRADHAR ATWAL,18,M,Tumakuru,2021
SYN-C-00972,SYN-V-01266,victim,A. OOMMEN,NATHANIEL DHAR,20,F,Tumakuru,2021
SYN-C-00973,SYN-V-01267,victim,I. NATH,,66,F,Bengaluru Urban,2022
SYN-C-00973,SYN-V-01268,victim,AVNI RAMA,FARAJ BARAL,27,F,Bengaluru Urban,2022
SYN-C-00973,SYN-V-01269,victim,RADHA JHAVERI,,61,F,Bengaluru Urban,2022
SYN-C-00974,SYN-V-01270,victim,DEVANSH DUGAR,WARJAS BOSE,62,M,Bengaluru Urban,2022
SYN-C-00975,SYN-V-01271,victim,VIVAAN BALAKRISHNAN,,40,M,Mysuru,2019
SYN-C-00976,SYN-V-01272,victim,PANINI RAY,ATHARV RAVAL,64,F,Bengaluru Urban,2020
SYN-C-00977,SYN-V-01273,victim,THAMAN UDARSH,RISHI KRISHNAN,59,M,Kalaburagi,2020
SYN-C-00978,SYN-V-01274,victim,WARJAS CHAUDHARY,,22,M,Bengaluru Urban,2020
SYN-C-00979,SYN-V-01275,victim,ADVAITH DYAL,,26,M,Bengaluru Urban,2023
SYN-C-00980,SYN-V-01276,victim,O. CHADHA,FREDERICK RAJA,41,M,Bengaluru Urban,2021
SYN-C-00981,SYN-V-01277,victim,B. NAIR,QUINCY HALDER,72,M,Bengaluru Urban,2023
SYN-C-00981,SYN-V-01278,victim,P. SOM,GOPAL MANI,17,M,Bengaluru Urban,2023
SYN-C-00982,SYN-V-01279,victim,WARINDER GODA,PETER SATHE,73,M,Mysuru,2023
SYN-C-00982,SYN-V-01280,victim,A. SANGHA,,21,M,Mysuru,2023
SYN-C-00983,SYN-V-01281,victim,ZINAL AGATE,,58,F,Belagavi,2022
SYN-C-00984,SYN-V-01282,victim,AARNA AGARWAL,VEDANT DUTTA,17,F,Kalaburagi,2021
SYN-C-00985,SYN-V-01283,victim,RAJATA RAJ,ALEXANDER CHANDRA,30,F,Bengaluru Urban,2022
SYN-C-00986,SYN-V-01284,victim,ONVIR MANGAT,,50,M,Bengaluru Urban,2021
SYN-C-00987,SYN-V-01285,victim,DARSH BEN,,34,M,Bengaluru Urban,2021
SYN-C-00987,SYN-V-01286,victim,H. PARMER,,27,M,Bengaluru Urban,2021
SYN-C-00987,SYN-V-01287,victim,UPADHYAY AZAD,,22,M,Bengaluru Urban,2021
SYN-C-00988,SYN-V-01288,victim,U. DEO,,49,M,Belagavi,2023
SYN-C-00989,SYN-V-01289,victim,BALHAAR VORA,VIVAAN THAKUR,46,M,Bengaluru Urban,2020
SYN-C-00989,SYN-V-01290,victim,K. KOTA,SHAURYA KAPADIA,26,F,Bengaluru Urban,2020
SYN-C-00990,SYN-V-01291,victim,EESHA OM,ETHAN SRIDHAR,56,F,Bengaluru Urban,2023
SYN-C-00990,SYN-V-01292,victim,ANITA VIG,,55,F,Bengaluru Urban,2023
SYN-C-00991,SYN-V-01293,victim,VEDHIKA SUNDARAM,CALEB MANN,27,F,Bengaluru Urban,2019
SYN-C-00991,SYN-V-01294,victim,ANYA KHANNA,,28,F,Bengaluru Urban,2019
SYN-C-00991,SYN-V-01295,victim,TRIYA MANDAL,GAUTAM SRINIVASAN,39,F,Bengaluru Urban,2019
SYN-C-00992,SYN-V-01296,victim,ADVAY YOGI,,54,M,Bengaluru Urban,2023
SYN-C-00993,SYN-V-01297,victim,D. KURUVILLA,,73,M,Tumakuru,2021
SYN-C-00994,SYN-V-01298,victim,YASH BAJAJ,ONKAR PAREKH,34,M,Tumakuru,2022
SYN-C-00995,SYN-V-01299,victim,CHRISTOPHER JAGGI,CHAKRADEV KURIAN,29,M,Mysuru,2021
SYN-C-00996,SYN-V-01300,victim,NATHANIEL SINGHAL,WILLIAM JAIN,49,M,Kalaburagi,2021
SYN-C-00997,SYN-V-01301,victim,PATRICK BHARGAVA,QUINCY SAVANT,55,M,Bengaluru Urban,2019
SYN-C-00998,SYN-V-01302,victim,JAGRATI SARIN,YUG MUNI,63,F,Tumakuru,2022
SYN-C-00998,SYN-V-01303,victim,OMAJA ROUT,,53,F,Tumakuru,2022
SYN-C-00999,SYN-V-01304,victim,GEETIKA NATARAJAN,PRATYUSH GROVER,47,F,Bengaluru Urban,2019
SYN-C-01000,SYN-V-01305,victim,H. MANDER,FRADO CHATTERJEE,49,F,Mysuru,2020
SYN-C-01000,SYN-V-01306,victim,VRITTI DHAR,GAURAV CHERIAN,34,F,Mysuru,2020
SYN-C-01001,SYN-V-01307,victim,M. CHANDRAN,CHRISTOPHER OAK,56,M,Mysuru,2021
SYN-C-01001,SYN-V-01308,victim,IDIKA RANDHAWA,,25,F,Mysuru,2021
SYN-C-01002,SYN-V-01309,victim,LIBNI CHADA,MOHAMMED NAIR,46,F,Bengaluru Urban,2023
SYN-C-01002,SYN-V-01310,victim,N. SENGUPTA,AYUSH RANDHAWA,71,F,Bengaluru Urban,2023
SYN-C-01003,SYN-V-01311,victim,SAMESH CHANDA,,48,M,Bengaluru Urban,2022
SYN-C-01004,SYN-V-01312,victim,G. CHOUDHRY,ADVIK PANDYA,73,F,Bengaluru Urban,2019
SYN-C-01005,SYN-V-01313,victim,ZARNA NARASIMHAN,GIRIK D’ALIA,32,F,Bengaluru Urban,2022
SYN-C-01006,SYN-V-01314,victim,KHATRI LABAN,PARTH CHAUDHARY,23,M,Bengaluru Urban,2020
SYN-C-01007,SYN-V-01315,victim,DHAR OESHI,KAI PAI,68,F,Bengaluru Urban,2019
SYN-C-01007,SYN-V-01316,victim,CHATURA DEOL,UDARSH NADIG,52,M,Bengaluru Urban,2019
SYN-C-01008,SYN-V-01317,victim,VINCENT BARAD,GEORGE GOLA,60,M,Bengaluru Urban,2019
SYN-C-01009,SYN-V-01318,victim,REYANSH MANGAT,,16,M,Kalaburagi,2020
SYN-C-01010,SYN-V-01319,victim,LABAN KADAKIA,,30,M,Mysuru,2023
SYN-C-01010,SYN-V-01320,victim,ANJALI DHAR,MITESH MODI,28,F,Mysuru,2023
SYN-C-01011,SYN-V-01321,victim,V. KALLA,EKAPAD SHARAF,68,F,Bengaluru Urban,2019
SYN-C-01012,SYN-V-01322,victim,ARIN GODA,JAIRAJ PRADHAN,53,M,Belagavi,2020
SYN-C-01013,SYN-V-01323,victim,GREWAL YASHASVI,ZAYYAN AGATE,35,F,Bengaluru Urban,2020
SYN-C-01014,SYN-V-01324,victim,M. TAILOR,,60,M,Bengaluru Urban,2019
SYN-C-01015,SYN-V-01325,victim,MAANAS DAS,,37,M,Bengaluru Urban,2019
SYN-C-01016,SYN-V-01326,victim,TANWEER ARYA,MITESH PRASAD,56,M,Bengaluru Urban,2022
SYN-C-01017,SYN-V-01327,victim,AADI SARNA,BALENDRA SRIDHAR,39,M,Bengaluru Urban,2021
SYN-C-01018,SYN-V-01328,victim,O. TANK,RAGHAV RAJAN,29,M,Bengaluru Urban,2021
SYN-C-01019,SYN-V-01329,victim,BALVAN KANDA,ARYAN AGATE,37,M,Bengaluru Urban,2019
SYN-C-01020,SYN-V-01330,victim,MAYA THAKER,MANTHAN GARA,41,F,Bengaluru Urban,2023
SYN-C-01021,SYN-V-01331,victim,AVNI SEHGAL,NIHAL KEER,38,F,Bengaluru Urban,2020
SYN-C-01022,SYN-V-01332,victim,EKALINGA CHEEMA,YASH SRIVASTAVA,43,M,Bengaluru Urban,2021
SYN-C-01023,SYN-V-01333,victim,A. DHAR,LOHIT SACHDEVA,48,M,Bengaluru Urban,2022
SYN-C-01024,SYN-V-01334,victim,ANSH KOSHY,,67,M,Mysuru,2022
SYN-C-01025,SYN-V-01335,victim,E. BHANDARI,GUNBIR PRAKASH,36,M,Bengaluru Urban,2020
SYN-C-01025,SYN-V-01336,victim,TEJAS CONTRACTOR,,58,M,Bengaluru Urban,2020
SYN-C-01025,SYN-V-01337,victim,QUSHI SHROFF,,61,F,Bengaluru Urban,2020
SYN-C-01026,SYN-V-01338,victim,JACKSON SEHGAL,TARAK BABU,28,M,Bengaluru Urban,2023
SYN-C-01027,SYN-V-01339,victim,U. SRINIVASAN,GIRIK ANAND,35,F,Bengaluru Urban,2020
SYN-C-01028,SYN-V-01340,victim,GAUTAMI MANI,YASH PUROHIT,42,F,Mysuru,2021
SYN-C-01029,SYN-V-01341,victim,DARIKA RAJ,AZAD SEKHON,58,F,Bengaluru Urban,2021
SYN-C-01030,SYN-V-01342,victim,L. MUNI,,60,M,Bengaluru Urban,2022
SYN-C-01031,SYN-V-01343,victim,A. SAHOTA,LOGAN RAJAN,53,F,Mysuru,2020
SYN-C-01032,SYN-V-01344,victim,AYAAN BARAL,AKSHAY BHATTI,51,M,Bengaluru Urban,2023
SYN-C-01033,SYN-V-01345,victim,LAKSH KEER,ADVAY MURTY,24,M,Bengaluru Urban,2019
SYN-C-01033,SYN-V-01346,victim,RANVEER ZACHARIAH,LAKSH SARIN,35,M,Bengaluru Urban,2019
SYN-C-01034,SYN-V-01347,victim,ISHITA BORA,MANAN RATTA,37,F,Bengaluru Urban,2019
SYN-C-01035,SYN-V-01348,victim,PAHAL CHOUDHURY,NOAH BABU,35,F,Tumakuru,2023
SYN-C-01036,SYN-V-01349,victim,OWEN NAIK,MANBIR KHANNA,61,M,Belagavi,2021
SYN-C-01036,SYN-V-01350,victim,RAJESHRI VARGHESE,HARSH WALIA,40,F,Belagavi,2021
SYN-C-01036,SYN-V-01351,victim,E. BEHL,DARSH TANEJA,69,F,Belagavi,2021
SYN-C-01037,SYN-V-01352,victim,HIRAL BARAD,BALENDRA HAYER,58,F,Bengaluru Urban,2020
SYN-C-01038,SYN-V-01353,victim,OJASVI BAL,YUG GOYAL,39,F,Tumakuru,2021
SYN-C-01038,SYN-V-01354,victim,O. DUTT,AARUSH KHANNA,44,M,Tumakuru,2021
SYN-C-01039,SYN-V-01355,victim,DIYA CHAUDHARY,TANVEER PRAKASH,24,F,Belagavi,2020
SYN-C-01039,SYN-V-01356,victim,NEELIMA SAMRA,OJAS JHA,49,F,Belagavi,2020
