person_id,name,father_name,gender,age,home_district,is_repeat_offender,n_cases
SYN-V-01259,Nisha Baria,Nachiket Mistry,F,48,Bengaluru Urban,False,1
SYN-V-01260,Megha Goda,Nathaniel Yadav,F,39,Bengaluru Urban,False,1
SYN-V-01261,Sudiksha Manne,Qadim Badal,F,16,Bengaluru Urban,False,1
SYN-V-01262,Dalbir Rege,Anay Mahal,M,45,Bengaluru Urban,False,1
SYN-V-01263,Xalak Oza,Elijah Patil,F,24,Bengaluru Urban,False,1
SYN-V-01264,Samesh Dhawan,Reyansh Badal,M,50,Mysuru,False,1
SYN-V-01265,Thomas Dhar,Chakradhar Atwal,M,19,Tumakuru,False,1
SYN-V-01266,Arya Oommen,Nathaniel Dhar,F,19,Tumakuru,False,1
SYN-V-01267,Ishita Nath,Pratyush Keer,F,65,Bengaluru Urban,False,1
SYN-V-01268,Avni Rama,Faraj Baral,F,28,Bengaluru Urban,False,1
SYN-V-01269,Radha Jhaveri,Gopal Sethi,F,62,Bengaluru Urban,False,1
SYN-V-01270,Devansh Dugar,Warjas Bose,M,63,Bengaluru Urban,False,1
SYN-V-01271,Vivaan Balakrishnan,Naksh Menon,M,39,Mysuru,False,1
SYN-V-01272,Panini Ray,Atharv Raval,F,64,Bengaluru Urban,False,1
SYN-V-01273,Udarsh Thaman,Rishi Krishnan,M,59,Kalaburagi,False,1
SYN-V-01274,Warjas Chaudhary,Banjeet Dada,M,21,Bengaluru Urban,False,1
SYN-V-01275,Advaith Dyal,Anirudh Balan,M,25,Bengaluru Urban,False,1
SYN-V-01276,Orinder Chadha,Frederick Raja,M,41,Bengaluru Urban,False,1
SYN-V-01277,Balendra Nair,Quincy Halder,M,72,Bengaluru Urban,False,1
SYN-V-01278,Peter Som,Gopal Mani,M,18,Bengaluru Urban,False,1
SYN-V-01279,Warinder Goda,Peter Sathe,M,72,Mysuru,False,1
SYN-V-01280,Aarnav Sangha,Sai Banik,M,21,Mysuru,False,1
SYN-V-01281,Zinal Agate,Frederick Ray,F,57,Belagavi,False,1
SYN-V-01282,Aarna Agarwal,Vedant Dutta,F,17,Kalaburagi,False,1
SYN-V-01283,Rajata Raj,Alexander Chandra,F,29,Bengaluru Urban,False,1
SYN-V-01284,Onveer Mangat,Rohan Khosla,M,51,Bengaluru Urban,False,1
SYN-V-01285,Darsh Ben,Harshil Sha,M,34,Bengaluru Urban,False,1
SYN-V-01286,Hardik Parmer,Rehaan Morar,M,26,Bengaluru Urban,False,1
SYN-V-01287,Azad Upadhyay,Ayaan Sood,M,21,Bengaluru Urban,False,1
SYN-V-01288,Umang Deo,Pranav Chaudhuri,M,50,Belagavi,False,1
SYN-V-01289,Balhaar Vora,Vivaan Thakur,M,47,Bengaluru Urban,False,1
SYN-V-01290,Krisha Kota,Shaurya Kapadia,F,25,Bengaluru Urban,False,1
SYN-V-01291,Eesha Om,Ethan Sridhar,F,56,Bengaluru Urban,False,1
SYN-V-01292,Anita Vig,Aayush Rama,F,54,Bengaluru Urban,False,1
SYN-V-01293,Vedhika Sundaram,Caleb Mann,F,26,Bengaluru Urban,False,1
SYN-V-01294,Anya Khanna,Dev Ramakrishnan,F,29,Bengaluru Urban,False,1
SYN-V-01295,Triya Mandal,Gautam Srinivasan,F,40,Bengaluru Urban,False,1
SYN-V-01296,Advay Yogi,Isaiah Minhas,M,55,Bengaluru Urban,False,1
SYN-V-01297,Dominic Kuruvilla,Krishna Ghosh,M,72,Tumakuru,False,1
SYN-V-01298,Yash Bajaj,Onkar Parekh,M,35,Tumakuru,False,1
SYN-V-01299,Christopher Jaggi,Chakradev Kurian,M,29,Mysuru,False,1
SYN-V-01300,Nathaniel Singhal,William Jain,M,48,Kalaburagi,False,1
SYN-V-01301,Patrick Bhargava,Quincy Savant,M,55,Bengaluru Urban,False,1
SYN-V-01302,Jagrati Sarin,Yug Muni,F,63,Tumakuru,False,1
SYN-V-01303,Omaja Rout,Ronith Mishra,F,53,Tumakuru,False,1
SYN-V-01304,Geetika Natarajan,Pratyush Grover,F,47,Bengaluru Urban,False,1
SYN-V-01305,Hiral Mander,Frado Chatterjee,F,50,Mysuru,False,1
SYN-V-01306,Vritti Dhar,Gaurav Cherian,F,33,Mysuru,False,1
SYN-V-01307,Madhav Chandran,Christopher Oak,M,55,Mysuru,False,1
SYN-V-01308,Idika Randhawa,Onkar Deshpande,F,25,Mysuru,False,1
SYN-V-01309,Libni Chada,Mohammed Nair,F,45,Bengaluru Urban,False,1
SYN-V-01310,Nirja Sengupta,Ayush Randhawa,F,70,Bengaluru Urban,False,1
SYN-V-01311,Samesh Chanda,Omkaar Chacko,M,48,Bengaluru Urban,False,1
SYN-V-01312,Garima Choudhry,Advik Pandya,F,74,Bengaluru Urban,False,1
SYN-V-01313,Zarna Narasimhan,Girik D’Alia,F,31,Bengaluru Urban,False,1
SYN-V-01314,Laban Khatri,Parth Chaudhary,M,24,Bengaluru Urban,False,1
SYN-V-01315,Oeshi Dhar,Kai Pai,F,68,Bengaluru Urban,False,1
SYN-V-01316,Chatura Deol,Udarsh Nadig,M,53,Bengaluru Urban,False,1
SYN-V-01317,Vincent Barad,George Gola,M,59,Bengaluru Urban,False,1
SYN-V-01318,Reyansh Mangat,Laban Verma,M,17,Kalaburagi,False,1
SYN-V-01319,Laban Kadakia,Joshua Merchant,M,31,Mysuru,False,1
SYN-V-01320,Anjali Dhar,Mitesh Modi,F,27,Mysuru,False,1
SYN-V-01321,Vrishti Kalla,Ekapad Sharaf,F,69,Bengaluru Urban,False,1
SYN-V-01322,Arin Goda,Jairaj Pradhan,M,54,Belagavi,False,1
SYN-V-01323,Yashasvi Grewal,Zayyan Agate,F,36,Bengaluru Urban,False,1
SYN-V-01324,Mason Tailor,Indrajit Mann,M,59,Bengaluru Urban,False,1
SYN-V-01325,Maanas Das,Dhruv Babu,M,38,Bengaluru Urban,False,1
SYN-V-01326,Tanveer Arya,Mitesh Prasad,M,56,Bengaluru Urban,False,1
SYN-V-01327,Aadi Sarna,Balendra Sridhar,M,38,Bengaluru Urban,False,1
SYN-V-01328,Omkaar Tank,Raghav Rajan,M,30,Bengaluru Urban,False,1
SYN-V-01329,Balvan Kanda,Aryan Agate,M,38,Bengaluru Urban,False,1
SYN-V-01330,Maya Thaker,Manthan Gara,F,41,Bengaluru Urban,False,1
SYN-V-01331,Avni Sehgal,Nihal Keer,F,37,Bengaluru Urban,False,1
SYN-V-01332,Ekalinga Cheema,Yash Srivastava,M,43,Bengaluru Urban,False,1
SYN-V-01333,Aayush Dhar,Lohit Sachdeva,M,49,Bengaluru Urban,False,1
SYN-V-01334,Ansh Koshy,Aayush Desai,M,68,Mysuru,False,1
SYN-V-01335,Ethan Bhandari,Gunbir Prakash,M,37,Bengaluru Urban,False,1
SYN-V-01336,Tejas Contractor,Luke Muni,M,57,Bengaluru Urban,False,1
SYN-V-01337,Qushi Shroff,Sathvik Sane,F,61,Bengaluru Urban,False,1
SYN-V-01338,Jackson Sehgal,Tarak Babu,M,28,Bengaluru Urban,False,1
SYN-V-01339,Ubika Srinivasan,Girik Anand,F,34,Bengaluru Urban,False,1
SYN-V-01340,Gautami Mani,Yash Purohit,F,43,Mysuru,False,1
SYN-V-01341,Darika Raj,Azad Sekhon,F,59,Bengaluru Urban,False,1
SYN-V-01342,Lucky Muni,Dalbir Shukla,M,61,Bengaluru Urban,False,1
SYN-V-01343,Anjali Sahota,Logan Rajan,F,52,Mysuru,False,1
SYN-V-01344,Ayaan Baral,Akshay Bhatti,M,51,Bengaluru Urban,False,1
SYN-V-01345,Laksh Keer,Advay Murty,M,25,Bengaluru Urban,False,1
SYN-V-01346,Ranveer Zachariah,Laksh Sarin,M,34,Bengaluru Urban,False,1
SYN-V-01347,Ishita Bora,Manan Ratta,F,38,Bengaluru Urban,False,1
SYN-V-01348,Pahal Choudhury,Noah Babu,F,34,Tumakuru,False,1
SYN-V-01349,Owen Naik,Manbir Khanna,M,61,Belagavi,False,1
SYN-V-01350,Rajeshri Varghese,Harsh Walia,F,39,Belagavi,False,1
SYN-V-01351,Eta Behl,Darsh Taneja,F,70,Belagavi,False,1
SYN-V-01352,Hiral Barad,Balendra Hayer,F,59,Bengaluru Urban,False,1
SYN-V-01353,Ojasvi Bal,Yug Goyal,F,38,Tumakuru,False,1
SYN-V-01354,Oliver Dutt,Aarush Khanna,M,43,Tumakuru,False,1
SYN-V-01355,Diya Chaudhary,Tanveer Prakash,F,25,Belagavi,False,1
SYN-V-01356,Neelima Samra,Ojas Jha,F,49,Belagavi,False,1
SYN-V-01357,Jeet Nazareth,Fitan Agate,M,27,Bengaluru Urban,False,1
SYN-V-01358,Champak Sahni,Ekansh Babu,M,59,Bengaluru Urban,False,1
SYN-V-01359,Quincy Das,Laksh Bhagat,M,63,Bengaluru Urban,False,1
SYN-V-01360,Zayan Agate,Ekapad Date,M,21,Bengaluru Urban,False,1
SYN-V-01361,Rohan Bansal,Chandresh Kibe,M,34,Bengaluru Urban,False,1
SYN-V-01362,Falguni Nagi,Aryan Karnik,F,59,Bengaluru Urban,False,1
SYN-V-01363,Benjamin Rajagopal,Aayush Saraf,M,57,Bengaluru Urban,False,1
SYN-V-01364,Amol Sengupta,Warinder Gade,M,41,Bengaluru Urban,False,1
SYN-V-01365,Wahab Ravel,Jack Palan,M,49,Bengaluru Urban,False,1
SYN-V-01366,Zilmil Sankaran,Ishaan Bedi,F,66,Bengaluru Urban,False,1
SYN-V-01367,Chanchal Dugal,Yagnesh Gola,F,62,Bengaluru Urban,False,1
SYN-V-01368,Anjali Vaidya,Abdul Gulati,F,25,Kalaburagi,False,1
SYN-V-01369,Bhavini Brahmbhatt,Quincy Subramanian,F,40,Kalaburagi,False,1
SYN-V-01370,Om Keer,Aarav Oommen,M,19,Bengaluru Urban,False,1
SYN-V-01371,Janya Mistry,Indrajit Bahl,F,32,Bengaluru Urban,False,1
SYN-V-01372,Viraj Sani,Andrew Talwar,M,31,Bengaluru Urban,False,1
SYN-V-01373,Lajita Merchant,Indrajit Jain,F,37,Bengaluru Urban,False,1
SYN-V-01374,Siddharth Purohit,Manthan Badal,M,59,Bengaluru Urban,False,1
SYN-V-01375,Sneha Nagy,Samar Grewal,F,22,Mysuru,False,1
SYN-V-01376,Lekha Char,Zaid Chana,F,49,Bengaluru Urban,False,1
SYN-V-01377,Daksha Sethi,Sathvik Wason,F,25,Bengaluru Urban,False,1
SYN-V-01378,Faqid Kale,Simon Ram,M,34,Bengaluru Urban,False,1
SYN-V-01379,Chandran Dave,Rushil Bora,M,55,Bengaluru Urban,False,1
SYN-V-01380,Rishi Raman,Gavin Barman,M,23,Bengaluru Urban,False,1
SYN-V-01381,Samarth Kala,Samuel Mandal,M,49,Bengaluru Urban,False,1
SYN-V-01382,Chandran Seshadri,Advik Mangat,M,65,Bengaluru Urban,False,1
SYN-V-01383,Balhaar Bakshi,Tejas Mitra,M,39,Bengaluru Urban,False,1
SYN-V-01384,Ansh Rao,Qasim Deep,M,58,Bengaluru Urban,False,1
SYN-V-01385,Ayushman Bajwa,Zaid Borah,M,72,Tumakuru,False,1
SYN-V-01386,Aachal Setty,Tejas Subramanian,F,21,Bengaluru Urban,False,1
SYN-V-01387,Manthan Soni,Faqid Basu,M,53,Bengaluru Urban,False,1
SYN-V-01388,Daniel Mandal,Mitesh Halder,M,72,Bengaluru Urban,False,1
SYN-V-01389,Veer Kibe,Wriddhish Jha,M,25,Bengaluru Urban,False,1
SYN-V-01390,Mohini Sheth,Pranav Dhar,F,29,Bengaluru Urban,False,1
SYN-V-01391,Karan Sha,Elijah Balay,M,50,Bengaluru Urban,False,1
SYN-V-01392,Raagini Apte,Dalbir Bansal,F,73,Bengaluru Urban,False,1
SYN-V-01393,Turvi Chand,Ojas Bhattacharyya,F,25,Bengaluru Urban,False,1
SYN-V-01394,Jasmit Keer,Charan Handa,F,73,Bengaluru Urban,False,1
SYN-V-01395,Gaurang Bera,Jack Pal,M,52,Bengaluru Urban,False,1
SYN-V-01396,Pooja Varty,Samesh Sem,F,29,Mysuru,False,1
SYN-V-01397,Finn Andra,Harrison Borde,M,49,Bengaluru Urban,False,1
SYN-V-01398,Wahab Manne,Warinder Kari,M,72,Bengaluru Urban,False,1
SYN-V-01399,Shivansh Naidu,Michael Rau,M,19,Bengaluru Urban,False,1
SYN-V-01400,Tanveer Devi,Hitesh Balan,M,52,Bengaluru Urban,False,1
SYN-V-01401,Oviya Korpal,Matthew Narang,F,19,Bengaluru Urban,False,1
SYN-V-01402,Ojasvi Kashyap,Aditya Nayak,F,49,Bengaluru Urban,False,1
SYN-V-01403,Gopal Boase,Tarak Gera,M,30,Mysuru,False,1
SYN-V-01404,Charita Natarajan,Mason Balasubramanian,F,16,Mysuru,False,1
SYN-V-01405,Watika Aggarwal,Chakradev Varma,F,31,Bengaluru Urban,False,1
SYN-V-01406,Rushil Vala,Dominic Sem,M,27,Bengaluru Urban,False,1
SYN-V-01407,Avi Savant,Jagdish Dube,M,36,Bengaluru Urban,False,1
SYN-V-01408,Kavya Som,Jack Gill,F,25,Mysuru,False,1
SYN-V-01409,Upkaar Acharya,Dominic Nanda,M,60,Tumakuru,False,1
SYN-V-01410,Yashica Gupta,Harshil Sule,F,70,Belagavi,False,1
SYN-V-01411,Maya Cheema,Caleb Nadig,F,38,Belagavi,False,1
SYN-V-01412,Krishna Varty,Dhruv Aurora,M,51,Tumakuru,False,1
SYN-V-01413,Yashoda Sawhney,Ethan Hans,F,44,Bengaluru Urban,False,1
SYN-V-01414,Tejas Dyal,Harrison Sridhar,M,24,Bengaluru Urban,False,1
SYN-V-01415,Naveen Padmanabhan,Fariq Kakar,M,31,Belagavi,False,1
SYN-V-01416,Ronith Khatri,Dalbir Agrawal,M,50,Bengaluru Urban,False,1
SYN-V-01417,Ayushman Narasimhan,Naksh Shah,M,51,Bengaluru Urban,False,1
SYN-V-01418,Kashish Natt,Agastya Uppal,F,36,Belagavi,False,1
SYN-V-01419,Chavvi Jaggi,Baljiwan Nayar,F,65,Bengaluru Urban,False,1
SYN-V-01420,Vidhi Shukla,Onveer Vaidya,F,51,Bengaluru Urban,False,1
SYN-V-01421,Kala Sharma,Orinder Bansal,F,69,Bengaluru Urban,False,1
SYN-V-01422,Frado Gala,Laksh Chadha,M,23,Bengaluru Urban,False,1
SYN-V-01423,Hredhaan Wali,Wyatt Morar,M,68,Bengaluru Urban,False,1
SYN-V-01424,Naksh Peri,Tanish Oommen,M,25,Bengaluru Urban,False,1
SYN-V-01425,Veda Dani,Wazir Kibe,F,32,Bengaluru Urban,False,1
SYN-V-01426,Chandran Savant,Ekavir Soni,M,27,Kalaburagi,False,1
SYN-V-01427,Dominic Goda,Arjun Tripathi,M,59,Tumakuru,False,1
SYN-V-01428,Ekbal Bir,Ryan Deshmukh,M,58,Bengaluru Urban,False,1
SYN-V-01429,Ekapad Prabhakar,Max Kumar,M,37,Bengaluru Urban,False,1
SYN-V-01430,Aarav Bhattacharyya,Timothy Suri,M,32,Belagavi,False,1
SYN-V-01431,Jhalak Cherian,Yagnesh Comar,F,16,Belagavi,False,1
SYN-V-01432,Jatin Walla,Quincy Soni,M,73,Bengaluru Urban,False,1
SYN-V-01433,Gaurika Dara,Neel Yadav,F,31,Tumakuru,False,1
SYN-V-01434,Balvan Kala,Brijesh Uppal,M,68,Tumakuru,False,1
SYN-V-01435,Ekaraj Trivedi,Gautam Sarin,M,43,Bengaluru Urban,False,1
SYN-V-01436,Yasti Tak,Elijah Atwal,F,72,Mysuru,False,1
SYN-V-01437,Shivansh Kadakia,Faqid Jaggi,M,53,Mysuru,False,1
SYN-V-01438,Chaitaly Johal,Zayan Modi,F,22,Bengaluru Urban,False,1
SYN-V-01439,Bakhshi Nori,Jagdish Ghose,M,52,Bengaluru Urban,False,1
SYN-V-01440,Lila Bandi,Quincy Keer,F,25,Bengaluru Urban,False,1
SYN-V-01441,Fariq Chakraborty,Arjun Khatri,M,58,Bengaluru Urban,False,1
SYN-V-01442,Dhruv Barman,Vihaan Bali,M,24,Mysuru,False,1
SYN-V-01443,Urvashi Vig,Manbir Maharaj,F,47,Bengaluru Urban,False,1
SYN-V-01444,Sudiksha Saha,Zayyan Wali,F,52,Bengaluru Urban,False,1
SYN-V-01445,Om Sarkar,Lohit Joshi,M,57,Bengaluru Urban,False,1
SYN-V-01446,Onkar Shan,Shivansh Suresh,M,51,Bengaluru Urban,False,1
SYN-V-01447,Yashasvi Trivedi,Matthew Gulati,F,39,Bengaluru Urban,False,1
SYN-V-01448,Azad Sarna,Ekaraj Chaudhry,M,62,Bengaluru Urban,False,1
SYN-V-01449,Mitesh Raghavan,Omkaar Chad,M,74,Bengaluru Urban,False,1
SYN-V-01450,Abdul Mannan,Bachittar Rao,M,49,Bengaluru Urban,False,1
SYN-V-01451,Anita Guha,Arjun Agrawal,F,28,Bengaluru Urban,False,1
SYN-V-01452,Waida Dua,Aayush Sen,F,16,Mysuru,False,1
SYN-V-01453,Hredhaan Chaudhari,Charles Shan,M,37,Belagavi,False,1
SYN-V-01454,Damini Misra,Oscar Vaidya,F,18,Belagavi,False,1
SYN-V-01455,Manan Rajagopal,Abhiram Vasa,M,29,Bengaluru Urban,False,1
SYN-V-01456,Zansi Savant,Frado Sengupta,F,47,Tumakuru,False,1
SYN-V-01457,Madhav Raghavan,Warjas Manda,M,23,Tumakuru,False,1
SYN-V-01458,Bhavya Pall,Zashil Toor,F,52,Bengaluru Urban,False,1
SYN-V-01459,Nandini Chander,Logan Vasa,F,54,Bengaluru Urban,False,1
SYN-V-01460,Harsh Bir,Tanay Nagarajan,M,60,Bengaluru Urban,False,1
SYN-V-01461,Omya Gopal,Madhav Khosla,F,37,Bengaluru Urban,False,1
SYN-V-01462,Yachana Bains,Pranav Gulati,F,52,Mysuru,False,1
SYN-V-01463,Ronith Kamdar,Ethan Desai,M,41,Bengaluru Urban,False,1
SYN-V-01464,Wazir Mutti,Hitesh Verma,M,40,Mysuru,False,1
SYN-V-01465,Neel Iyer,Wazir Banik,M,19,Kalaburagi,False,1
SYN-V-01466,Qadim Dasgupta,Qasim Sarkar,M,29,Kalaburagi,False,1
SYN-V-01467,Dipta Kashyap,Owen Kibe,F,17,Mysuru,False,1
SYN-V-01468,Yamini Pandya,Darpan Setty,F,54,Belagavi,False,1
SYN-V-01469,Nathan Kata,Timothy Nayak,M,24,Bengaluru Urban,False,1
SYN-V-01470,Qarin Shukla,Vivaan Sampath,M,61,Bengaluru Urban,False,1
SYN-V-01471,Darika Sura,Agastya Chaudhari,F,50,Bengaluru Urban,False,1
SYN-V-01472,Sarthak Bhakta,Jairaj Basak,M,50,Bengaluru Urban,False,1
SYN-V-01473,Warjas Nath,Faqid Bassi,M,32,Bengaluru Urban,False,1
SYN-V-01474,Neha Vora,Nihal Pandit,F,17,Bengaluru Urban,False,1
SYN-V-01475,Sara Dhingra,Gavin Sankaran,F,65,Bengaluru Urban,False,1
SYN-V-01476,Chanakya Kapur,Yatan Goyal,M,67,Mysuru,False,1
SYN-V-01477,Ishanvi Ray,Jonathan Malhotra,F,36,Belagavi,False,1
SYN-V-01478,Vedika Sandal,Tanay Goda,F,41,Bengaluru Urban,False,1
SYN-V-01479,Gagan Nadig,Lohit Suresh,M,26,Bengaluru Urban,False,1
SYN-V-01480,Widisha Sha,Advaith Tripathi,F,24,Bengaluru Urban,False,1
SYN-V-01481,Chandresh Pau,Daniel Roy,M,53,Bengaluru Urban,False,1
SYN-V-01482,Dayita Das,Alexander Sama,F,57,Kalaburagi,False,1
SYN-V-01483,Qushi Rajan,Aarush Jain,F,72,Kalaburagi,False,1
SYN-V-01484,Urishilla Bansal,Theodore Kala,F,58,Bengaluru Urban,False,1
SYN-V-01485,Vinaya Thakur,Nathaniel Brar,F,43,Bengaluru Urban,False,1
SYN-V-01486,Vedika Pal,Indrajit Chaudhary,F,42,Bengaluru Urban,False,1
SYN-V-01487,Rishi Gopal,Nicholas Sarin,M,26,Bengaluru Urban,False,1
SYN-V-01488,Kamala Nagy,Champak Trivedi,F,74,Bengaluru Urban,False,1
SYN-V-01489,Bimala Pau,Jack Randhawa,F,16,Bengaluru Urban,False,1
SYN-V-01490,Nachiket Venkataraman,Benjamin Rajagopal,M,44,Bengaluru Urban,False,1
SYN-V-01491,Urishilla Nadkarni,Brijesh Raju,F,53,Bengaluru Urban,False,1
SYN-V-01492,Andrew Lanka,Balveer Deol,M,58,Bengaluru Urban,False,1
SYN-V-01493,Faraj Vaidya,Faras Contractor,M,58,Bengaluru Urban,False,1
SYN-V-01494,Falak Prakash,Ansh Bal,F,68,Mysuru,False,1
SYN-V-01495,Aahana Lal,Maanas Nair,F,20,Bengaluru Urban,False,1
SYN-V-01496,Simon Sen,Gabriel Garde,M,57,Belagavi,False,1
SYN-V-01497,Atharv Bose,Hemang Chahal,M,67,Bengaluru Urban,False,1
SYN-V-01498,Gagan Sheth,Xavier Thakur,M,18,Bengaluru Urban,False,1
SYN-V-01499,Arunima Rattan,Yug Naik,F,71,Bengaluru Urban,False,1
SYN-V-01500,Anusha Merchant,Patrick Bhargava,F,53,Bengaluru Urban,False,1
SYN-V-01501,Ayush Mani,Andrew Mane,M,55,Tumakuru,False,1
SYN-V-01502,Kabir Mahal,Udant Balan,M,59,Bengaluru Urban,False,1
SYN-V-01503,Zashil Chand,Falan Bora,M,52,Bengaluru Urban,False,1
SYN-V-01504,Sudiksha Bava,Ekaraj Ramanathan,F,19,Bengaluru Urban,False,1
SYN-V-01505,Harshil Batra,Theodore Dey,M,63,Bengaluru Urban,False,1
SYN-V-01506,Manthan Kamdar,Om Barman,M,46,Bengaluru Urban,False,1
SYN-V-01507,Bakhshi Basak,Viraj Sastry,M,18,Bengaluru Urban,False,1
SYN-V-01508,Fiyaz Dhingra,Chakradhar Raman,M,73,Mysuru,False,1
SYN-V-01509,Chaitanya Varkey,Avi Puri,M,52,Bengaluru Urban,False,1
SYN-V-01510,Kamala Brahmbhatt,Timothy Wagle,F,40,Bengaluru Urban,False,1
SYN-V-01511,Hitesh Bajaj,Samuel Bains,M,69,Kalaburagi,False,1
SYN-V-01512,Amol Kalla,Chakradhar Kashyap,M,56,Bengaluru Urban,False,1
SYN-V-01513,Sanya Rajagopalan,Ishaan Dhaliwal,F,63,Bengaluru Urban,False,1
SYN-V-01514,Caleb Kala,Anirudh Kumar,M,53,Tumakuru,False,1
SYN-V-01515,Nathan Walia,Faris Kota,M,73,Bengaluru Urban,False,1
SYN-V-01516,Yasti Madan,Rishi Prashad,F,43,Bengaluru Urban,False,1
SYN-V-01517,Ayush Khare,Falan Gopal,M,55,Kalaburagi,False,1
SYN-V-01518,Mahika Vohra,Patrick Mukherjee,F,27,Bengaluru Urban,False,1
SYN-V-01519,Mahika Gala,Balhaar Dhingra,F,35,Mysuru,False,1
SYN-V-01520,Hamsini Shankar,Yatin Comar,F,37,Mysuru,False,1
SYN-V-01521,Inaya Mandal,Brijesh Savant,F,16,Bengaluru Urban,False,1
SYN-V-01522,Aryan Kapadia,Udarsh Ahluwalia,M,40,Bengaluru Urban,False,1
SYN-V-01523,Devika Subramaniam,Rehaan Kashyap,F,65,Bengaluru Urban,False,1
SYN-V-01524,Wriddhish Singhal,Zashil Sheth,M,41,Bengaluru Urban,False,1
SYN-V-01525,Shaurya Arora,Vedant Joshi,M,26,Bengaluru Urban,False,1
SYN-V-01526,Faqid Dyal,Tanay Saha,M,50,Bengaluru Urban,False,1
SYN-V-01527,Ubika Bhardwaj,Abhimanyu Banik,F,63,Bengaluru Urban,False,1
SYN-V-01528,Ekavir Palla,Balveer Baria,M,21,Belagavi,False,1
SYN-V-01529,Akshay Bajaj,Agastya Madan,M,42,Tumakuru,False,1
SYN-V-01530,Advaith Pathak,Samesh Vaidya,M,70,Mysuru,False,1
SYN-V-01531,Ikbal Chahal,Abhimanyu Om,M,20,Bengaluru Urban,False,1
SYN-V-01532,Tamanna Dewan,Qasim Mittal,F,18,Bengaluru Urban,False,1
SYN-V-01533,Veer Balasubramanian,Lakshit Loyal,M,66,Mysuru,False,1
SYN-V-01534,Harini Sha,Champak Lal,F,53,Mysuru,False,1
SYN-V-01535,Shaurya Memon,Wazir Thakkar,M,67,Bengaluru Urban,False,1
SYN-V-01536,Bachittar Jain,Aditya Goyal,M,27,Bengaluru Urban,False,1
SYN-V-01537,Girik Minhas,Zayyan Taneja,M,71,Bengaluru Urban,False,1
SYN-V-01538,Manthan Krishnan,Anay Sethi,M,26,Bengaluru Urban,False,1
SYN-V-01539,Avni Om,Rudra Kanda,F,50,Bengaluru Urban,False,1
SYN-V-01540,Naksh Mody,Zayan Dayal,M,34,Bengaluru Urban,False,1
SYN-V-01541,Frado Mann,Yug Bava,M,27,Bengaluru Urban,False,1
SYN-V-01542,Harish Mallick,Reyansh Tandon,M,21,Bengaluru Urban,False,1
SYN-V-01543,Watika Dara,Isaiah Cherian,F,19,Mysuru,False,1
SYN-V-01544,Charita Singhal,Jonathan Suri,F,30,Kalaburagi,False,1
SYN-V-01545,Krishna Dhillon,Viraj Wagle,F,41,Bengaluru Urban,False,1
SYN-V-01546,Orinder De,Yatan Reddy,M,48,Bengaluru Urban,False,1
SYN-V-01547,Daniel Goel,Tanish Ganesan,M,43,Bengaluru Urban,False,1
SYN-V-01548,Bahadurjit Ray,Andrew Wadhwa,M,22,Tumakuru,False,1
SYN-V-01549,Divya Anand,Neel Borde,F,52,Bengaluru Urban,False,1
SYN-V-01550,Dayita Brahmbhatt,Henry Dhawan,F,30,Bengaluru Urban,False,1
SYN-V-01551,Ekaraj Garg,Nathan Pingle,M,38,Bengaluru Urban,False,1
SYN-V-01552,Hemang Chandran,Baljiwan Batta,M,70,Mysuru,False,1
SYN-V-01553,Indrajit Nagy,Rachit Mall,M,58,Bengaluru Urban,False,1
SYN-V-01554,Farhan Amble,Manthan Kapoor,M,45,Bengaluru Urban,False,1
SYN-V-01555,Nakul Date,Xavier Pant,M,47,Bengaluru Urban,False,1
SYN-V-01556,Jagdish Sahota,Zashil Amble,M,25,Bengaluru Urban,False,1
SYN-V-01557,Ayushman Mandal,Abdul Bhardwaj,M,18,Bengaluru Urban,False,1
SYN-V-01558,Inaya Srinivasan,George Mistry,F,59,Mysuru,False,1
SYN-V-01559,Hemangini Mannan,Samuel Setty,F,63,Bengaluru Urban,False,1
SYN-V-01560,Gavin Vaidya,Noah Handa,M,57,Bengaluru Urban,False,1
SYN-V-01561,Anusha Brar,Balveer Gandhi,F,61,Bengaluru Urban,False,1
SYN-V-01562,Azad Pillay,Aditya Cheema,M,67,Bengaluru Urban,False,1
SYN-V-01563,Ekalinga Rattan,Oscar Lad,M,27,Bengaluru Urban,False,1
SYN-V-01564,Orinder Solanki,Caleb Butala,M,54,Bengaluru Urban,False,1
SYN-V-01565,Bhavika Grewal,Abhimanyu Verma,F,33,Mysuru,False,1
SYN-V-01566,Mitali Srinivasan,Wriddhish Tailor,F,21,Mysuru,False,1
SYN-V-01567,Gaurang Thaman,Advaith Desai,M,54,Mysuru,False,1
SYN-V-01568,Rachita Sachar,Hredhaan Sawhney,F,37,Tumakuru,False,1
SYN-V-01569,Chanakya Chander,Dev Tripathi,M,25,Bengaluru Urban,False,1
SYN-V-01570,Wriddhish Shere,Ojas Murthy,M,39,Belagavi,False,1
SYN-V-01571,Ria Pal,Chanakya Shan,F,66,Bengaluru Urban,False,1
SYN-V-01572,Nilima Bhatti,Qadim Mitra,F,69,Tumakuru,False,1
SYN-V-01573,Kritika Bains,Charan Muni,F,73,Bengaluru Urban,False,1
SYN-V-01574,Balendra Taneja,Faqid Balakrishnan,M,64,Belagavi,False,1
SYN-V-01575,Vansha Murthy,Ranveer Gade,F,24,Belagavi,False,1
